transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value,previous_success_rate
TXN005125,C1996,13697.86,UPI,2026-05-02 23:07:17.443744,Abandoned,Checkout Abandoned,771,3,0,3,80152.18,0.0
TXN005126,C0691,5428.78,Debit Card,2026-05-02 23:41:33.969396,Success,,413,19,2,17,48524.49,0.10526315789473684
TXN005127,C1445,11940.61,Wallet,2026-05-03 00:15:50.495049,Failed,Technical Error,806,7,7,0,136177.23,1.0
TXN005128,C0401,8022.56,Debit Card,2026-05-03 00:50:07.020702,Abandoned,Checkout Abandoned,428,14,5,9,33419.56,0.35714285714285715
TXN005129,C1722,6740.92,Credit Card,2026-05-03 01:24:23.546354,Abandoned,Checkout Abandoned,425,20,5,15,28114.02,0.25
TXN005130,C0471,24177.93,UPI,2026-05-03 01:58:40.072007,Failed,Technical Error,538,1,0,1,43725.45,0.0
TXN005131,C0218,4085.85,Credit Card,2026-05-03 02:32:56.597659,Failed,Network Error,893,18,8,10,26374.43,0.4444444444444444
TXN005132,C1949,19704.41,UPI,2026-05-03 03:07:13.123312,Success,,572,10,10,0,114919.31,1.0
TXN005133,C0929,24605.71,Net Banking,2026-05-03 03:41:29.648964,Success,,145,28,22,6,140152.79,0.7857142857142857
TXN005134,C1852,595.55,UPI,2026-05-03 04:15:46.174617,Success,,670,15,7,8,105343.75,0.4666666666666667
TXN005135,C1753,17505.78,Net Banking,2026-05-03 04:50:02.700270,Success,,672,15,8,7,105607.2,0.5333333333333333
TXN005136,C0632,6397.5,UPI,2026-05-03 05:24:19.225922,Success,,124,27,1,26,63121.72,0.037037037037037035
TXN005137,C0951,1108.15,Net Banking,2026-05-03 05:58:35.751575,Success,,868,14,12,2,50576.04,0.8571428571428571
TXN005138,C0906,10131.95,UPI,2026-05-03 06:32:52.277227,Success,,783,12,4,8,52840.4,0.3333333333333333
TXN005139,C0175,23386.92,UPI,2026-05-03 07:07:08.802880,Failed,Network Error,515,17,1,16,127393.48,0.058823529411764705
TXN005140,C0023,392.95,Credit Card,2026-05-03 07:41:25.328532,Success,,189,29,18,11,148827.7,0.6206896551724138
TXN005141,C1749,14738.35,UPI,2026-05-03 08:15:41.854185,Success,,657,20,9,11,22085.61,0.45
TXN005142,C1941,12584.77,Wallet,2026-05-03 08:49:58.379837,Success,,620,0,0,0,8792.71,0.0
TXN005143,C0235,21847.27,Credit Card,2026-05-03 09:24:14.905490,Success,,334,9,0,9,142098.33,0.0
TXN005144,C1037,2191.64,Credit Card,2026-05-03 09:58:31.431143,Abandoned,Checkout Abandoned,810,18,14,4,65571.75,0.7777777777777778
TXN005145,C1125,17070.0,Net Banking,2026-05-03 10:32:47.956795,Success,,199,27,25,2,36973.42,0.9259259259259259
TXN005146,C0929,17034.73,Net Banking,2026-05-03 11:07:04.482448,Success,,200,28,22,6,140152.79,0.7857142857142857
TXN005147,C1560,16760.09,Credit Card,2026-05-03 11:41:21.008100,Success,,737,17,16,1,51357.09,0.9411764705882353
TXN005148,C1900,23564.13,Wallet,2026-05-03 12:15:37.533753,Success,,681,28,11,17,104179.39,0.39285714285714285
TXN005149,C0523,20594.88,UPI,2026-05-03 12:49:54.059405,Success,,832,9,1,8,81588.15,0.1111111111111111
TXN005150,C1809,1145.12,UPI,2026-05-03 13:24:10.585058,Success,,298,9,5,4,24827.77,0.5555555555555556
TXN005151,C1476,11829.96,Credit Card,2026-05-03 13:58:27.110711,Success,,175,11,8,3,93368.59,0.7272727272727273
TXN005152,C0431,10009.03,UPI,2026-05-03 14:32:43.636363,Success,,267,2,2,0,113432.18,1.0
TXN005153,C0793,7822.67,Credit Card,2026-05-03 15:07:00.162016,Failed,Bank Timeout,245,30,16,14,38429.81,0.5333333333333333
TXN005154,C1630,11338.28,UPI,2026-05-03 15:41:16.687668,Success,,730,9,0,9,135781.12,0.0
TXN005155,C1737,9666.44,UPI,2026-05-03 16:15:33.213321,Success,,403,4,3,1,28623.22,0.75
TXN005156,C0533,10865.11,Net Banking,2026-05-03 16:49:49.738973,Success,,750,16,16,0,16567.14,1.0
TXN005157,C1876,24483.62,Credit Card,2026-05-03 17:24:06.264626,Success,,494,19,6,13,104943.5,0.3157894736842105
TXN005158,C0979,2306.96,Wallet,2026-05-03 17:58:22.790279,Abandoned,Checkout Abandoned,587,9,1,8,16098.47,0.1111111111111111
TXN005159,C1747,23063.55,Debit Card,2026-05-03 18:32:39.315931,Success,,469,5,1,4,47641.47,0.2
TXN005160,C1676,12057.89,UPI,2026-05-03 19:06:55.841584,Abandoned,Checkout Abandoned,494,12,12,0,96759.78,1.0
TXN005161,C1317,15631.18,UPI,2026-05-03 19:41:12.367236,Success,,743,20,17,3,98709.02,0.85
TXN005162,C0810,20771.56,UPI,2026-05-03 20:15:28.892889,Failed,Technical Error,24,11,10,1,82257.72,0.9090909090909091
TXN005163,C0913,9075.53,Net Banking,2026-05-03 20:49:45.418541,Success,,480,17,5,12,23058.22,0.29411764705882354
TXN005164,C1125,10817.51,UPI,2026-05-03 21:24:01.944194,Success,,893,27,25,2,36973.42,0.9259259259259259
TXN005165,C1526,10297.01,UPI,2026-05-03 21:58:18.469846,Success,,838,19,15,4,33617.67,0.7894736842105263
TXN005166,C1328,9430.8,Net Banking,2026-05-03 22:32:34.995499,Success,,680,14,3,11,83327.61,0.21428571428571427
TXN005167,C0871,23145.68,Credit Card,2026-05-03 23:06:51.521152,Success,,254,0,0,0,77257.77,0.0
TXN005168,C0540,20740.35,UPI,2026-05-03 23:41:08.046804,Success,,260,29,2,27,4737.28,0.06896551724137931
TXN005169,C1024,2814.1,UPI,2026-05-04 00:15:24.572457,Failed,Bank Timeout,175,19,14,5,69696.2,0.7368421052631579
TXN005170,C1577,2792.27,Net Banking,2026-05-04 00:49:41.098109,Success,,678,28,16,12,45386.6,0.5714285714285714
TXN005171,C1379,10753.95,Net Banking,2026-05-04 01:23:57.623762,Success,,513,11,0,11,65255.05,0.0
TXN005172,C1327,2556.57,UPI,2026-05-04 01:58:14.149414,Failed,Network Error,215,21,8,13,100339.15,0.38095238095238093
TXN005173,C1520,15515.42,UPI,2026-05-04 02:32:30.675067,Success,,130,16,15,1,116295.39,0.9375
TXN005174,C1682,3677.92,Net Banking,2026-05-04 03:06:47.200720,Failed,Card Declined,692,13,9,4,132993.86,0.6923076923076923
TXN005175,C1792,13107.09,Debit Card,2026-05-04 03:41:03.726372,Success,,643,8,8,0,10105.4,1.0
TXN005176,C1998,279.78,Net Banking,2026-05-04 04:15:20.252025,Success,,497,7,6,1,30655.67,0.8571428571428571
TXN005177,C0227,7983.25,Credit Card,2026-05-04 04:49:36.777677,Success,,288,9,6,3,65131.89,0.6666666666666666
TXN005178,C1260,16962.05,Net Banking,2026-05-04 05:23:53.303330,Abandoned,Checkout Abandoned,546,10,3,7,69115.32,0.3
TXN005179,C0873,12152.57,UPI,2026-05-04 05:58:09.828982,Failed,Technical Error,495,2,2,0,56551.43,1.0
TXN005180,C0892,24458.91,UPI,2026-05-04 06:32:26.354635,Abandoned,Checkout Abandoned,677,13,1,12,62466.68,0.07692307692307693
TXN005181,C1479,21865.18,Debit Card,2026-05-04 07:06:42.880288,Success,,620,11,0,11,116191.89,0.0
TXN005182,C1037,9040.86,Credit Card,2026-05-04 07:40:59.405940,Failed,Card Declined,871,18,14,4,65571.75,0.7777777777777778
TXN005183,C0210,1232.61,Net Banking,2026-05-04 08:15:15.931593,Success,,517,23,1,22,51173.56,0.043478260869565216
TXN005184,C0741,21156.09,UPI,2026-05-04 08:49:32.457245,Success,,228,8,0,8,48068.04,0.0
TXN005185,C0397,22789.73,Net Banking,2026-05-04 09:23:48.982898,Failed,Bank Timeout,209,30,16,14,28299.16,0.5333333333333333
TXN005186,C1124,20533.62,UPI,2026-05-04 09:58:05.508550,Success,,889,4,1,3,36394.67,0.25
TXN005187,C0031,3285.95,Debit Card,2026-05-04 10:32:22.034203,Success,,92,24,0,24,107155.59,0.0
TXN005188,C0898,24948.09,UPI,2026-05-04 11:06:38.559855,Success,,886,21,2,19,103902.19,0.09523809523809523
TXN005189,C1552,6538.75,Credit Card,2026-05-04 11:40:55.085508,Failed,Bank Timeout,885,22,15,7,64691.99,0.6818181818181818
TXN005190,C0649,18132.7,Debit Card,2026-05-04 12:15:11.611161,Success,,285,14,14,0,22517.17,1.0
TXN005191,C0329,22710.07,UPI,2026-05-04 12:49:28.136813,Success,,231,1,0,1,143149.87,0.0
TXN005192,C1190,5968.61,UPI,2026-05-04 13:23:44.662466,Abandoned,Checkout Abandoned,550,6,1,5,130280.78,0.16666666666666666
TXN005193,C1483,22715.64,Credit Card,2026-05-04 13:58:01.188118,Success,,657,6,2,4,13117.08,0.3333333333333333
TXN005194,C1846,7806.09,Net Banking,2026-05-04 14:32:17.713771,Success,,71,15,4,11,109530.05,0.26666666666666666
TXN005195,C0952,24412.69,UPI,2026-05-04 15:06:34.239423,Success,,407,8,8,0,10917.55,1.0
TXN005196,C1124,7103.37,UPI,2026-05-04 15:40:50.765076,Failed,Insufficient Balance,175,4,1,3,36394.67,0.25
TXN005197,C0621,23840.55,UPI,2026-05-04 16:15:07.290729,Success,,140,15,13,2,101254.71,0.8666666666666667
TXN005198,C1879,1433.26,Wallet,2026-05-04 16:49:23.816381,Success,,780,14,14,0,94705.64,1.0
TXN005199,C1197,17760.87,UPI,2026-05-04 17:23:40.342034,Success,,320,3,3,0,4854.78,1.0
TXN005200,C1773,13349.57,UPI,2026-05-04 17:57:56.867686,Success,,215,7,5,2,140746.7,0.7142857142857143
TXN005201,C0162,11999.14,Debit Card,2026-05-04 18:32:13.393339,Success,,414,28,13,15,22764.06,0.4642857142857143
TXN005202,C1929,5665.01,Debit Card,2026-05-04 19:06:29.918991,Success,,172,19,9,10,11246.87,0.47368421052631576
TXN005203,C1752,17669.34,UPI,2026-05-04 19:40:46.444644,Success,,309,5,3,2,37469.63,0.6
TXN005204,C0776,4851.16,Wallet,2026-05-04 20:15:02.970297,Abandoned,Checkout Abandoned,181,24,11,13,68978.15,0.4583333333333333
TXN005205,C1287,13865.76,Credit Card,2026-05-04 20:49:19.495949,Success,,890,25,12,13,7937.15,0.48
TXN005206,C1828,6405.81,Credit Card,2026-05-04 21:23:36.021602,Abandoned,Checkout Abandoned,178,9,8,1,2615.28,0.8888888888888888
TXN005207,C0274,23894.97,UPI,2026-05-04 21:57:52.547254,Success,,164,0,0,0,4757.25,0.0
TXN005208,C1027,812.92,Net Banking,2026-05-04 22:32:09.072907,Success,,101,4,1,3,96282.86,0.25
TXN005209,C1052,5073.23,UPI,2026-05-04 23:06:25.598559,Success,,165,19,15,4,102548.5,0.7894736842105263
TXN005210,C0326,6133.53,UPI,2026-05-04 23:40:42.124212,Abandoned,Checkout Abandoned,14,16,2,14,42100.54,0.125
TXN005211,C0940,10410.29,UPI,2026-05-05 00:14:58.649864,Success,,692,16,15,1,3936.92,0.9375
TXN005212,C1173,5894.98,Debit Card,2026-05-05 00:49:15.175517,Abandoned,Checkout Abandoned,200,11,2,9,10582.74,0.18181818181818182
TXN005213,C0540,12334.59,Credit Card,2026-05-05 01:23:31.701170,Success,,560,29,2,27,4737.28,0.06896551724137931
TXN005214,C0488,21824.39,Credit Card,2026-05-05 01:57:48.226822,Success,,19,28,6,22,54869.62,0.21428571428571427
TXN005215,C0822,17830.38,UPI,2026-05-05 02:32:04.752475,Success,,584,19,19,0,103427.83,1.0
TXN005216,C1462,14541.05,Debit Card,2026-05-05 03:06:21.278127,Success,,786,27,2,25,109078.7,0.07407407407407407
TXN005217,C1089,2316.18,Debit Card,2026-05-05 03:40:37.803780,Success,,93,16,13,3,8723.95,0.8125
TXN005218,C0356,17380.4,UPI,2026-05-05 04:14:54.329432,Success,,486,1,0,1,106140.87,0.0
TXN005219,C1557,4243.72,Net Banking,2026-05-05 04:49:10.855085,Success,,888,28,23,5,39338.39,0.8214285714285714
TXN005220,C1276,19680.55,UPI,2026-05-05 05:23:27.380738,Success,,38,20,6,14,49974.78,0.3
TXN005221,C0235,6326.41,Debit Card,2026-05-05 05:57:43.906390,Success,,421,9,0,9,142098.33,0.0
TXN005222,C0227,10484.51,UPI,2026-05-05 06:32:00.432043,Success,,404,9,6,3,65131.89,0.6666666666666666
TXN005223,C1549,8826.71,Credit Card,2026-05-05 07:06:16.957695,Success,,222,23,15,8,137911.94,0.6521739130434783
TXN005224,C1337,21484.47,Wallet,2026-05-05 07:40:33.483348,Success,,876,11,2,9,109369.23,0.18181818181818182
TXN005225,C0049,3250.96,Wallet,2026-05-05 08:14:50.009000,Success,,480,13,7,6,53315.01,0.5384615384615384
TXN005226,C0118,14184.56,UPI,2026-05-05 08:49:06.534653,Failed,Technical Error,230,21,8,13,112891.97,0.38095238095238093
TXN005227,C0054,3637.33,UPI,2026-05-05 09:23:23.060306,Success,,792,25,10,15,55729.59,0.4
TXN005228,C1674,17649.42,UPI,2026-05-05 09:57:39.585958,Abandoned,Checkout Abandoned,730,18,1,17,43507.02,0.05555555555555555
TXN005229,C0565,22636.45,Net Banking,2026-05-05 10:31:56.111611,Success,,161,8,6,2,29830.78,0.75
TXN005230,C1068,10921.73,Credit Card,2026-05-05 11:06:12.637263,Success,,44,8,3,5,16889.4,0.375
TXN005231,C1839,12253.5,UPI,2026-05-05 11:40:29.162916,Success,,70,6,5,1,48791.02,0.8333333333333334
TXN005232,C0053,23192.83,UPI,2026-05-05 12:14:45.688568,Success,,285,30,8,22,46952.52,0.26666666666666666
TXN005233,C1610,13072.69,Wallet,2026-05-05 12:49:02.214221,Success,,835,28,25,3,93597.08,0.8928571428571429
TXN005234,C0558,12241.2,Credit Card,2026-05-05 13:23:18.739873,Success,,621,23,13,10,14029.05,0.5652173913043478
TXN005235,C1549,14500.39,UPI,2026-05-05 13:57:35.265526,Success,,724,23,15,8,137911.94,0.6521739130434783
TXN005236,C1701,17261.82,UPI,2026-05-05 14:31:51.791179,Success,,768,6,6,0,108463.97,1.0
TXN005237,C1126,2761.4,UPI,2026-05-05 15:06:08.316831,Failed,Technical Error,231,1,1,0,23063.14,1.0
TXN005238,C1816,20545.65,Credit Card,2026-05-05 15:40:24.842484,Success,,709,27,25,2,147711.94,0.9259259259259259
TXN005239,C1794,10944.08,Wallet,2026-05-05 16:14:41.368136,Success,,432,14,1,13,65178.65,0.07142857142857142
TXN005240,C1873,1901.48,Net Banking,2026-05-05 16:48:57.893789,Abandoned,Checkout Abandoned,413,27,13,14,51710.43,0.48148148148148145
TXN005241,C0868,19675.95,Credit Card,2026-05-05 17:23:14.419441,Success,,607,4,0,4,117776.76,0.0
TXN005242,C0398,9486.05,Net Banking,2026-05-05 17:57:30.945094,Success,,609,12,9,3,19638.81,0.75
TXN005243,C1162,2599.15,UPI,2026-05-05 18:31:47.470747,Failed,Bank Timeout,457,7,4,3,108816.9,0.5714285714285714
TXN005244,C0675,15881.1,UPI,2026-05-05 19:06:03.996399,Success,,663,6,1,5,75561.88,0.16666666666666666
TXN005245,C1945,22015.27,Wallet,2026-05-05 19:40:20.522052,Success,,173,18,2,16,15305.4,0.1111111111111111
TXN005246,C0387,22205.06,UPI,2026-05-05 20:14:37.047704,Success,,150,18,5,13,139842.94,0.2777777777777778
TXN005247,C0111,23945.82,UPI,2026-05-05 20:48:53.573357,Success,,266,2,1,1,5454.88,0.5
TXN005248,C0614,21705.87,Wallet,2026-05-05 21:23:10.099009,Success,,512,10,8,2,125581.91,0.8
TXN005249,C0017,153.31,UPI,2026-05-05 21:57:26.624662,Success,,379,30,15,15,145164.62,0.5
TXN005250,C1804,9568.01,Debit Card,2026-05-05 22:31:43.150315,Success,,612,30,30,0,55446.86,1.0
TXN005251,C1206,20481.71,Wallet,2026-05-05 23:05:59.675967,Success,,278,0,0,0,128255.07,0.0
TXN005252,C0884,9219.7,Credit Card,2026-05-05 23:40:16.201620,Failed,Card Declined,172,12,5,7,129217.48,0.4166666666666667
TXN005253,C1560,15078.56,UPI,2026-05-06 00:14:32.727272,Failed,Technical Error,539,17,16,1,51357.09,0.9411764705882353
TXN005254,C0541,15197.29,UPI,2026-05-06 00:48:49.252925,Failed,Bank Timeout,683,26,17,9,15803.28,0.6538461538461539
TXN005255,C0171,9189.13,UPI,2026-05-06 01:23:05.778577,Failed,Insufficient Balance,61,19,19,0,121527.79,1.0
TXN005256,C0409,22621.4,UPI,2026-05-06 01:57:22.304230,Success,,335,30,26,4,15352.29,0.8666666666666667
TXN005257,C0740,12630.39,Debit Card,2026-05-06 02:31:38.829882,Failed,Network Error,67,3,0,3,89109.69,0.0
TXN005258,C1402,11673.13,UPI,2026-05-06 03:05:55.355535,Success,,292,28,5,23,140183.54,0.17857142857142858
TXN005259,C1212,24938.09,UPI,2026-05-06 03:40:11.881188,Success,,667,20,15,5,70846.66,0.75
TXN005260,C0858,12388.16,Credit Card,2026-05-06 04:14:28.406840,Success,,66,30,30,0,85114.01,1.0
TXN005261,C0230,4542.12,Credit Card,2026-05-06 04:48:44.932493,Success,,389,15,15,0,25131.12,1.0
TXN005262,C1857,12875.43,Net Banking,2026-05-06 05:23:01.458145,Failed,Technical Error,891,26,10,16,91851.22,0.38461538461538464
TXN005263,C1876,20369.02,UPI,2026-05-06 05:57:17.983798,Success,,18,19,6,13,104943.5,0.3157894736842105
TXN005264,C0119,19443.82,Net Banking,2026-05-06 06:31:34.509450,Success,,713,4,3,1,110549.56,0.75
TXN005265,C1180,19735.69,Credit Card,2026-05-06 07:05:51.035103,Success,,600,28,12,16,89140.18,0.42857142857142855
TXN005266,C0784,17729.79,UPI,2026-05-06 07:40:07.560756,Success,,672,2,2,0,48333.56,1.0
TXN005267,C1711,6430.02,UPI,2026-05-06 08:14:24.086408,Failed,Network Error,836,16,2,14,119400.7,0.125
TXN005268,C0465,21565.89,UPI,2026-05-06 08:48:40.612061,Abandoned,Checkout Abandoned,716,14,11,3,29879.49,0.7857142857142857
TXN005269,C0104,22346.74,Credit Card,2026-05-06 09:22:57.137713,Success,,514,10,5,5,127696.77,0.5
TXN005270,C1628,4934.4,UPI,2026-05-06 09:57:13.663366,Success,,722,15,12,3,123288.43,0.8
TXN005271,C0698,3348.35,Wallet,2026-05-06 10:31:30.189018,Success,,287,4,0,4,99480.13,0.0
TXN005272,C1996,24392.56,Credit Card,2026-05-06 11:05:46.714671,Failed,Card Declined,443,3,0,3,80152.18,0.0
TXN005273,C1819,21721.27,Wallet,2026-05-06 11:40:03.240324,Success,,416,0,0,0,51802.81,0.0
TXN005274,C1526,22341.58,UPI,2026-05-06 12:14:19.765976,Abandoned,Checkout Abandoned,93,19,15,4,33617.67,0.7894736842105263
TXN005275,C1717,22170.77,UPI,2026-05-06 12:48:36.291629,Success,,445,19,17,2,129981.42,0.8947368421052632
TXN005276,C1706,13588.0,UPI,2026-05-06 13:22:52.817281,Failed,Insufficient Balance,784,25,23,2,39615.01,0.92
TXN005277,C1723,16195.4,UPI,2026-05-06 13:57:09.342934,Success,,382,29,0,29,17043.85,0.0
TXN005278,C0175,13679.54,Net Banking,2026-05-06 14:31:25.868586,Success,,154,17,1,16,127393.48,0.058823529411764705
TXN005279,C1758,1375.04,UPI,2026-05-06 15:05:42.394239,Success,,754,16,5,11,65217.06,0.3125
TXN005280,C0745,18663.03,UPI,2026-05-06 15:39:58.919891,Failed,Technical Error,160,12,5,7,148307.28,0.4166666666666667
TXN005281,C1698,12682.77,UPI,2026-05-06 16:14:15.445544,Failed,Network Error,558,23,17,6,125318.09,0.7391304347826086
TXN005282,C1445,16227.96,UPI,2026-05-06 16:48:31.971197,Success,,845,7,7,0,136177.23,1.0
TXN005283,C1158,12615.73,Net Banking,2026-05-06 17:22:48.496849,Success,,210,27,19,8,78668.21,0.7037037037037037
TXN005284,C1415,12346.1,Credit Card,2026-05-06 17:57:05.022502,Abandoned,Checkout Abandoned,463,9,9,0,19198.81,1.0
TXN005285,C1760,4377.55,Debit Card,2026-05-06 18:31:21.548154,Abandoned,Checkout Abandoned,518,10,0,10,82128.18,0.0
TXN005286,C1525,7039.97,UPI,2026-05-06 19:05:38.073807,Success,,371,2,1,1,89370.82,0.5
TXN005287,C0665,4055.43,Wallet,2026-05-06 19:39:54.599459,Success,,201,12,12,0,33962.06,1.0
TXN005288,C0033,4972.09,Debit Card,2026-05-06 20:14:11.125112,Success,,539,15,14,1,126788.85,0.9333333333333333
TXN005289,C0055,24327.14,UPI,2026-05-06 20:48:27.650765,Failed,Network Error,172,0,0,0,89844.99,0.0
TXN005290,C1978,3912.52,UPI,2026-05-06 21:22:44.176417,Success,,288,17,14,3,16947.04,0.8235294117647058
TXN005291,C0519,6804.83,Net Banking,2026-05-06 21:57:00.702070,Success,,360,22,12,10,148459.27,0.5454545454545454
TXN005292,C0756,14805.68,Credit Card,2026-05-06 22:31:17.227722,Success,,221,24,14,10,3894.59,0.5833333333333334
TXN005293,C1849,15293.45,Debit Card,2026-05-06 23:05:33.753375,Success,,144,8,2,6,130269.51,0.25
TXN005294,C1662,3933.96,UPI,2026-05-06 23:39:50.279027,Success,,710,26,22,4,91609.2,0.8461538461538461
TXN005295,C0012,19863.56,UPI,2026-05-07 00:14:06.804680,Success,,853,0,0,0,92565.17,0.0
TXN005296,C1552,19651.55,Debit Card,2026-05-07 00:48:23.330333,Success,,517,22,15,7,64691.99,0.6818181818181818
TXN005297,C0720,6009.21,Credit Card,2026-05-07 01:22:39.855985,Failed,Bank Timeout,494,22,18,4,146002.58,0.8181818181818182
TXN005298,C0555,7287.79,Credit Card,2026-05-07 01:56:56.381638,Abandoned,Checkout Abandoned,764,2,0,2,52842.1,0.0
TXN005299,C0373,23455.9,Credit Card,2026-05-07 02:31:12.907290,Success,,706,21,13,8,125566.45,0.6190476190476191
TXN005300,C0484,20659.22,UPI,2026-05-07 03:05:29.432943,Success,,717,5,3,2,116621.6,0.6
TXN005301,C0973,17475.15,Debit Card,2026-05-07 03:39:45.958595,Success,,766,9,4,5,48175.64,0.4444444444444444
TXN005302,C1671,2147.61,Wallet,2026-05-07 04:14:02.484248,Failed,Network Error,536,30,21,9,63813.97,0.7
TXN005303,C1252,10514.78,Net Banking,2026-05-07 04:48:19.009900,Failed,Card Declined,395,18,14,4,54819.62,0.7777777777777778
TXN005304,C0623,14026.62,UPI,2026-05-07 05:22:35.535553,Success,,899,20,12,8,136749.02,0.6
TXN005305,C0307,4766.54,UPI,2026-05-07 05:56:52.061206,Failed,Network Error,696,30,19,11,77314.92,0.6333333333333333
TXN005306,C0457,11260.84,Net Banking,2026-05-07 06:31:08.586858,Success,,468,15,6,9,34517.27,0.4
TXN005307,C0160,15065.54,Credit Card,2026-05-07 07:05:25.112511,Success,,833,5,5,0,132583.1,1.0
TXN005308,C0331,8251.68,Credit Card,2026-05-07 07:39:41.638163,Success,,106,17,13,4,82146.92,0.7647058823529411
TXN005309,C0776,19545.53,Wallet,2026-05-07 08:13:58.163816,Failed,Card Declined,23,24,11,13,68978.15,0.4583333333333333
TXN005310,C0225,21027.19,Credit Card,2026-05-07 08:48:14.689468,Success,,164,15,3,12,147963.39,0.2
TXN005311,C0983,8157.88,Credit Card,2026-05-07 09:22:31.215121,Abandoned,Checkout Abandoned,687,27,23,4,143431.94,0.8518518518518519
TXN005312,C0729,20982.56,UPI,2026-05-07 09:56:47.740774,Failed,Card Declined,625,0,0,0,144183.38,0.0
TXN005313,C1528,2679.06,UPI,2026-05-07 10:31:04.266426,Success,,733,4,1,3,146412.69,0.25
TXN005314,C1480,20959.45,UPI,2026-05-07 11:05:20.792079,Success,,139,20,2,18,47140.56,0.1
TXN005315,C1069,3903.49,Net Banking,2026-05-07 11:39:37.317731,Success,,13,24,24,0,122923.24,1.0
TXN005316,C1238,2164.89,UPI,2026-05-07 12:13:53.843384,Failed,Bank Timeout,762,5,0,5,94078.87,0.0
TXN005317,C1083,16080.21,Credit Card,2026-05-07 12:48:10.369036,Success,,161,6,4,2,113117.67,0.6666666666666666
TXN005318,C0644,11851.24,Net Banking,2026-05-07 13:22:26.894689,Success,,658,12,10,2,57940.37,0.8333333333333334
TXN005319,C0616,22706.48,Credit Card,2026-05-07 13:56:43.420342,Abandoned,Checkout Abandoned,668,7,1,6,113414.46,0.14285714285714285
TXN005320,C0195,9143.41,Credit Card,2026-05-07 14:30:59.945994,Failed,Insufficient Balance,199,27,15,12,1080.55,0.5555555555555556
TXN005321,C1949,7250.09,UPI,2026-05-07 15:05:16.471647,Success,,690,10,10,0,114919.31,1.0
TXN005322,C0489,12568.3,Net Banking,2026-05-07 15:39:32.997299,Failed,Card Declined,137,9,7,2,61083.47,0.7777777777777778
TXN005323,C0157,11453.06,UPI,2026-05-07 16:13:49.522952,Success,,613,18,4,14,88712.2,0.2222222222222222
TXN005324,C0610,8676.26,UPI,2026-05-07 16:48:06.048604,Success,,598,24,10,14,62273.62,0.4166666666666667
TXN005325,C1250,17374.16,UPI,2026-05-07 17:22:22.574257,Success,,465,9,7,2,82528.02,0.7777777777777778
TXN005326,C0412,19013.09,UPI,2026-05-07 17:56:39.099909,Failed,Network Error,87,1,1,0,118383.95,1.0
TXN005327,C1229,21339.3,UPI,2026-05-07 18:30:55.625562,Success,,443,0,0,0,132776.69,0.0
TXN005328,C1103,24324.13,Debit Card,2026-05-07 19:05:12.151215,Success,,635,25,21,4,111260.02,0.84
TXN005329,C1148,6739.74,UPI,2026-05-07 19:39:28.676867,Success,,595,25,0,25,103794.66,0.0
TXN005330,C0471,17930.73,Debit Card,2026-05-07 20:13:45.202520,Abandoned,Checkout Abandoned,134,1,0,1,43725.45,0.0
TXN005331,C1964,9917.03,UPI,2026-05-07 20:48:01.728172,Success,,221,0,0,0,92374.23,0.0
TXN005332,C1242,16959.34,UPI,2026-05-07 21:22:18.253825,Success,,202,5,4,1,7907.51,0.8
TXN005333,C0516,11951.94,Credit Card,2026-05-07 21:56:34.779477,Success,,597,23,18,5,15915.07,0.782608695652174
TXN005334,C1626,24844.95,Wallet,2026-05-07 22:30:51.305130,Success,,236,23,6,17,8635.43,0.2608695652173913
TXN005335,C1128,18249.66,Net Banking,2026-05-07 23:05:07.830783,Success,,349,2,2,0,98309.22,1.0
TXN005336,C0393,23817.03,Wallet,2026-05-07 23:39:24.356435,Failed,Network Error,853,5,3,2,86845.18,0.6
TXN005337,C0631,20890.74,Debit Card,2026-05-08 00:13:40.882088,Success,,149,30,21,9,149811.99,0.7
TXN005338,C1669,22582.24,Debit Card,2026-05-08 00:47:57.407740,Abandoned,Checkout Abandoned,688,28,11,17,80584.94,0.39285714285714285
TXN005339,C1848,20379.04,Credit Card,2026-05-08 01:22:13.933393,Success,,422,24,13,11,101801.43,0.5416666666666666
TXN005340,C0608,11533.06,Credit Card,2026-05-08 01:56:30.459045,Success,,195,17,4,13,16648.0,0.23529411764705882
TXN005341,C0980,6369.53,UPI,2026-05-08 02:30:46.984698,Success,,332,2,0,2,114978.07,0.0
TXN005342,C0434,9320.97,Credit Card,2026-05-08 03:05:03.510351,Success,,848,12,5,7,141296.82,0.4166666666666667
TXN005343,C1355,603.88,UPI,2026-05-08 03:39:20.036003,Abandoned,Checkout Abandoned,224,12,8,4,12685.1,0.6666666666666666
TXN005344,C1167,13147.43,UPI,2026-05-08 04:13:36.561656,Failed,Card Declined,598,17,15,2,45869.42,0.8823529411764706
TXN005345,C1824,12675.94,Credit Card,2026-05-08 04:47:53.087308,Success,,518,11,9,2,26848.78,0.8181818181818182
TXN005346,C0540,13178.74,UPI,2026-05-08 05:22:09.612961,Success,,84,29,2,27,4737.28,0.06896551724137931
TXN005347,C0278,24353.38,UPI,2026-05-08 05:56:26.138613,Success,,418,23,8,15,46106.39,0.34782608695652173
